country_code;year;gdp_value
ESP;1960;12072126075.397
ESP;1961;13834300571.4849
ESP;1962;16138545209.246
ESP;1963;19074913947.7196
ESP;1964;21343844643.7341
ESP;1965;24756958694.9238
ESP;1966;28721062242.1634
ESP;1967;31647119228.1982
ESP;1968;31475548481.4095
ESP;1969;36038711599.541
ESP;1970;40992995008.3195
ESP;1971;46619420359.2814
ESP;1972;59132415221.3306
ESP;1973;78639525985.1513
ESP;1974;97274006345.5437
ESP;1975;114777046376.812
ESP;1976;118507184779.905
ESP;1977;132449277108.434
ESP;1978;160599687500
ESP;1979;214601955875.062
ESP;1980;232766822928.754
ESP;1981;202807891511.984
ESP;1982;195996754505.528
ESP;1983;170951185614.849
ESP;1984;172102910370.524
ESP;1985;180793463796.477
ESP;1986;251321075204.942
ESP;1987;318747935588.196
ESP;1988;376160409941.437
ESP;1989;414757056921.996
ESP;1990;536558591250.408
ESP;1991;577166174539.632
ESP;1992;630916018202.503
ESP;1993;525075636030.854
ESP;1994;530562634455.347
ESP;1995;614609020549.773
ESP;1996;642588992512.807
ESP;1997;590077272727.273
ESP;1998;619214834614.099
ESP;1999;634693160025.57
ESP;2000;596877648793.072
ESP;2001;627286800894.855
ESP;2002;705394315829.098
ESP;2003;905492099322.799
ESP;2004;1067093369754.16
ESP;2005;1153285660987.44
ESP;2006;1259343871534.31
ESP;2007;1472131125102.66
ESP;2008;1625224842536.99
ESP;2009;1485583495415.39
ESP;2010;1420722034063
ESP;2011;1478772824224.03
ESP;2012;1324820091194.67
ESP;2013;1354757433212.72
ESP;2014;1369398844599.58
ESP;2015;1195119269971.52
ESP;2016;1232076017361.53
ESP;2017;1312539279462.36
ESP;2018;1422153839840.78
ESP;2019;1393490524517.64
LKA;1960;1409873949.57983
LKA;1961;1444327731.09244
LKA;1962;1434156378.60082
LKA;1963;1240672268.90756
LKA;1964;1309747899.15966
LKA;1965;1698319327.73109
LKA;1966;1751470588.23529
LKA;1967;1859465020.57613
LKA;1968;1801344537.81513
LKA;1969;1965546218.48739
LKA;1970;2296470588.23529
LKA;1971;2369308600.33727
LKA;1972;2553936348.40871
LKA;1973;2875625000
LKA;1974;3574586466.16541
LKA;1975;3791298145.50642
LKA;1976;3591319857.31272
LKA;1977;4104509582.86359
LKA;1978;2733183856.50224
LKA;1979;3364611432.24149
LKA;1980;4024621899.57653
LKA;1981;4415844155.84416
LKA;1982;4768765016.81884
LKA;1983;5167913302.16745
LKA;1984;6043474842.76729
LKA;1985;5978460972.01767
LKA;1986;6405210563.88294
LKA;1987;6682167119.56522
LKA;1988;6978371581.26375
LKA;1989;6987267683.77254
LKA;1990;8032551173.24014
LKA;1991;9000362581.58086
LKA;1992;9703011635.86585
LKA;1993;10338679635.7616
LKA;1994;11717604208.8223
LKA;1995;13029697560.9756
LKA;1996;13897738375.2488
LKA;1997;15091913883.7091
LKA;1998;15794972847.1683
LKA;1999;15656327859.5696
LKA;2000;16330814179.9766
LKA;2001;15749753804.8344
LKA;2002;16536535647.0834
LKA;2003;18881765437.2151
LKA;2004;20662525941.2985
LKA;2005;24405791044.7761
LKA;2006;28279814924.5918
LKA;2007;32350248410.8216
LKA;2008;40713812309.7316
LKA;2009;42066217871.5349
LKA;2010;56725749221.9043
LKA;2011;65292753005.4665
LKA;2012;68434409315.1123
LKA;2013;74317806538.3632
LKA;2014;79356449840.5771
LKA;2015;80604080688.5775
LKA;2016;82401038709.5356
LKA;2017;87428125557.573
LKA;2018;88425889592.1519
LKA;2019;84008783756.068
KNA;1960;12366563.6119699
KNA;1961;12483229.3064224
KNA;1962;12541562.1536487
KNA;1963;12833226.3897801
KNA;1964;13416554.8620428
KNA;1965;13593932.3220537
KNA;1966;14469078.1796966
KNA;1967;16742338.2519864
KNA;1968;14600000
KNA;1969;15850000
KNA;1970;16300000
KNA;1971;19624746.4503043
KNA;1972;22944849.1155047
KNA;1973;24196018.3767228
KNA;1974;31514856.3078422
KNA;1975;33364055.2995392
KNA;1976;30095602.2944551
KNA;1977;44496296.2962963
KNA;1978;49433333.3333333
KNA;1979;58840740.7407407
KNA;1980;68459259.2592593
KNA;1981;80888888.8888889
KNA;1982;86022222.2222222
KNA;1983;86874074.0740741
KNA;1984;98603703.7037037
KNA;1985;111007407.407407
KNA;1986;130685185.185185
KNA;1987;147748148.148148
KNA;1988;172692592.592593
KNA;1989;192518518.518518
KNA;1990;217259259.259259
KNA;1991;220540740.740741
KNA;1992;242137037.037037
KNA;1993;263755555.555556
KNA;1994;295159259.259259
KNA;1995;313485185.185185
KNA;1996;333944444.444444
KNA;1997;374641307.974641
KNA;1998;383257331.40548
KNA;1999;406595484.373262
KNA;2000;421473325.177029
KNA;2001;458643829.014199
KNA;2002;481077373.669966
KNA;2003;469869869.86987
KNA;2004;506900000
KNA;2005;547203703.703704
KNA;2006;644411111.111111
KNA;2007;689285185.185185
KNA;2008;751233333.333333
KNA;2009;747862962.962963
KNA;2010;760170370.37037
KNA;2011;817759259.259259
KNA;2012;800414814.814815
KNA;2013;839774074.074074
KNA;2014;916566666.666667
KNA;2015;923155555.555555
KNA;2016;971166666.666667
KNA;2017;996944444.444444
KNA;2018;1010822222.22222
KNA;2019;1053244444.44444
LCA;1980;170370370.37037
LCA;1981;194444444.444444
LCA;1982;183333333.333333
LCA;1983;197037037.037037
LCA;1984;251481481.481481
LCA;1985;284444444.444444
LCA;1986;340000000
LCA;1987;375555555.555556
LCA;1988;429629629.62963
LCA;1989;486666666.666667
LCA;1990;579629629.62963
LCA;1991;613703703.703704
LCA;1992;674074074.074074
LCA;1993;684814814.814815
LCA;1994;713703703.703704
LCA;1995;762962962.962963
LCA;1996;788888888.888889
LCA;1997;805925925.925926
LCA;1998;877407407.407407
LCA;1999;921851851.851852
LCA;2000;932592592.592592
LCA;2001;892592592.592592
LCA;2002;900000000
LCA;2003;987407407.407407
LCA;2004;1066666666.66667
LCA;2005;1135555555.55556
LCA;2006;1268319185.18519
LCA;2007;1336088814.81481
LCA;2008;1437731111.11111
LCA;2009;1401507888.88889
LCA;2010;1486758037.03704
LCA;2011;1576988407.40741
LCA;2012;1605146777.77778
LCA;2013;1664816740.74074
LCA;2014;1755130814.81481
LCA;2015;1808079888.88889
LCA;2016;1865375222.22222
LCA;2017;1999090407.40741
LCA;2018;2065875074.07407
LCA;2019;2122450629.62963
VCT;1960;13066557.7786852
VCT;1961;13999883.3343055
VCT;1962;14524878.959342
VCT;1963;13708219.0981742
VCT;1964;14758210.3482471
VCT;1965;15108207.4316047
VCT;1966;16099865.8344514
VCT;1967;15835177.9329133
VCT;1968;15350000
VCT;1969;16650000
VCT;1970;18450000
VCT;1971;20051648.1847182
VCT;1972;27585488.9918284
VCT;1973;30165373.6218865
VCT;1974;32924215.8581726
VCT;1975;33237164.715642
VCT;1976;32792480.9729606
VCT;1977;49353161.8518519
VCT;1978;60844771.4814815
VCT;1979;71096359.6296296
VCT;1980;82340339.6296296
VCT;1981;102086539.259259
VCT;1982;113759203.333333
VCT;1983;122255349.62963
VCT;1984;135024987.777778
VCT;1985;145641705.185185
VCT;1986;160846656.666667
VCT;1987;175580647.407407
VCT;1988;200726712.592593
VCT;1989;214745002.222222
VCT;1990;240365262.592593
VCT;1991;254829629.62963
VCT;1992;277954111.111111
VCT;1993;286307814.814815
VCT;1994;289438481.481481
VCT;1995;316008481.481481
VCT;1996;331489703.703704
VCT;1997;347770000
VCT;1998;373619851.851852
VCT;1999;390719148.148148
VCT;2000;396261370.37037
VCT;2001;430039296.296296
VCT;2002;461883444.444444
VCT;2003;481806296.296296
VCT;2004;521975111.111111
VCT;2005;550728666.666667
VCT;2006;610930037.037037
VCT;2007;684446259.259259
VCT;2008;695428851.85185206
VCT;2009;674922481.481481
VCT;2010;681225925.925926
VCT;2011;676129629.62963
VCT;2012;692933333.333333
VCT;2013;721207407.407407
VCT;2014;727714814.814815
VCT;2015;755400000
VCT;2016;774429629.62963
VCT;2017;792177777.777778
VCT;2018;811300000
VCT;2019;824718518.518518
SDN;1960;1307333333.33333
SDN;1961;1419333333.33333
SDN;1962;1541666666.66667
SDN;1963;1568333333.33333
SDN;1964;1611333333.33333
SDN;1965;1679333333.33333
SDN;1966;1723000000
SDN;1967;1865666666.66667
SDN;1968;1947333333.33333
SDN;1969;2144333333.33333
SDN;1970;2437666666.66667
SDN;1971;2656000000
SDN;1972;2882000000
SDN;1973;3571666666.66667
SDN;1974;4595000000
SDN;1975;5598000000
SDN;1976;6979333333.33333
SDN;1977;8704000000
SDN;1978;7670500000
SDN;1979;9032250000
SDN;1980;7459833333.33333
SDN;1981;10016500000
SDN;1982;9240000000
SDN;1983;8230153846.15385
SDN;1984;9701357142.85714
SDN;1985;12403733333.3333
SDN;1986;15769062500
SDN;1987;20155555555.5556
SDN;1988;15399166666.6667
SDN;1989;15291507936.5079
SDN;1990;12408647540.9836
SDN;1991;11379222222.2222
SDN;1992;7034219712.52567
SDN;1993;8881785938.48085
SDN;1994;12794192334.2541
SDN;1995;13829744878.6366
SDN;1996;9018243044.45155
SDN;1997;11681494637.3041
SDN;1998;11250327988.0478
SDN;1999;10682045258.3647
SDN;2000;12257418326.0734
SDN;2001;13182979783.533
SDN;2002;14803189092.7044
SDN;2003;17646503525.1743
SDN;2004;21457470202.7839
SDN;2005;26524538565.7403
SDN;2006;35822408611.5588
SDN;2007;45898948564.0593
SDN;2008;54526580231.5568
SDN;2009;49957202646.4102
SDN;2010;58167563412.7594
SDN;2011;57060450038.1388
SDN;2012;52766746152.1786
SDN;2013;57730380599.5285
SDN;2014;64941713057.3775
SDN;2015;74294508239.5524
SDN;2016;51772232494.854
SDN;2017;45021077955.328
SDN;2018;33128480498.7296
SDN;2019;30513456084.7961
SUR;1960;99650000
SUR;1961;107700000
SUR;1962;116150000
SUR;1963;125950000
SUR;1964;134400000
SUR;1965;154150000
SUR;1966;190350000
SUR;1967;220700000
SUR;1968;241350000
SUR;1969;259650000
SUR;1970;274900000
SUR;1971;301000000
SUR;1972;311950000
SUR;1973;339450000
SUR;1974;409850000
SUR;1975;465500000
SUR;1976;505500000
SUR;1977;641500000
SUR;1978;735500000
SUR;1979;782500000
SUR;1980;795000000
SUR;1981;889000000
SUR;1982;915000000
SUR;1983;883500000
SUR;1984;864000000
SUR;1985;873000000
SUR;1986;891000000
SUR;1987;980000000
SUR;1988;1161000000
SUR;1989;542600000
SUR;1990;388400000
SUR;1991;448100000
SUR;1992;404600000
SUR;1993;428764705.882353
SUR;1994;605492537.313433
SUR;1995;691590497.737557
SUR;1996;861411471.321696
SUR;1997;926422500
SUR;1998;1110850000
SUR;1999;886290697.674419
SUR;2000;947671969.69697
SUR;2001;834279357.798165
SUR;2002;1093574468.08511
SUR;2003;1274190311.41869
SUR;2004;1484092538.40527
SUR;2005;1793388732.29125
SUR;2006;2626380435.17877
SUR;2007;2936612021.85792
SUR;2008;3532969034.60838
SUR;2009;3875409836.06557
SUR;2010;4368398047.64333
SUR;2011;4422276621.78703
SUR;2012;4980000000
SUR;2013;5145757575.75758
SUR;2014;5240606060.60606
SUR;2015;4787367928.11777
SUR;2016;3128953536.91038
SUR;2017;3216207914.31281
SUR;2018;3464656616.41541
SUR;2019;3697371949.58434
SWE;1960;15822585033.5764
SWE;1961;17212686614.5726
SWE;1962;18667251380.0746
SWE;1963;20204870629.7441
SWE;1964;22532416750.0125
SWE;1965;24795499685.775
SWE;1966;26971486546.2848
SWE;1967;29275995674.6888
SWE;1968;31066819929.2853
SWE;1969;33738102482.1558
SWE;1970;38092452060.6201
SWE;1971;41566412922.6087
SWE;1972;48954145808.8359
SWE;1973;59404966684.2214
SWE;1974;66013338964.725
SWE;1975;82885397620.5385
SWE;1976;89362071672.9034
SWE;1977;94468740851.4816
SWE;1978;104442351222.751
SWE;1979;123386410160.715
SWE;1980;142092068280.689
SWE;1981;129686938223.328
SWE;1982;114380557730.876
SWE;1983;105014356666.797
SWE;1984;109201362581.3
SWE;1985;114123537581.794
SWE;1986;150498057723.623
SWE;1987;183009638350.893
SWE;1988;206986674500.588
SWE;1989;217948315624.564
SWE;1990;261846194498.885
SWE;1991;274229034311.699
SWE;1992;284321115594.629
SWE;1993;212953336588.123
SWE;1994;229033566614.826
SWE;1995;267305875261.099
SWE;1996;291743811512.079
SWE;1997;268146144677.73
SWE;1998;270809066780.714
SWE;1999;274072182416.731
SWE;2000;262835454366.855
SWE;2001;242395852494.409
SWE;2002;266849061835.659
SWE;2003;334337212322.076
SWE;2004;385118044877.465
SWE;2005;392218088878.779
SWE;2006;423093437423.762
SWE;2007;491252589217.021
SWE;2008;517706149201.196
SWE;2009;436537014293.554
SWE;2010;495812558843.31
SWE;2011;574094112972.733
SWE;2012;552483727282.802
SWE;2013;586841821796.891
SWE;2014;581964017237.095
SWE;2015;505103781349.757
SWE;2016;515654671469.547
SWE;2017;541018749769.097
SWE;2018;555455371487.089
SWE;2019;530883869004.977
CHE;1960;9522746719.21614
CHE;1961;10712712465.0522
CHE;1962;11879982758.5619
CHE;1963;13063643795.7884
CHE;1964;14480556571.5476
CHE;1965;15346741669.7575
CHE;1966;16480058704.8531
CHE;1967;17740013179.26
CHE;1968;18942729779.1
CHE;1969;20524886616.4789
CHE;1970;24274075005.7169
CHE;1971;29170150947.0476
CHE;1972;35777236928.2329
CHE;1973;48114943440.3438
CHE;1974;55449199140.7378
CHE;1975;63570059272.4596
CHE;1976;66493313730.1968
CHE;1977;71017619305.1799
CHE;1978;99318234340.0447
CHE;1979;111640341011.608
CHE;1980;119008334427.403
CHE;1981;108993981264.637
CHE;1982;111711489927.597
CHE;1983;111314328521.747
CHE;1984;106285277269.439
CHE;1985;107766112083.35
CHE;1986;154482373116.905
CHE;1987;193466104479.614
CHE;1988;209298156905.624
CHE;1989;202078704077.266
CHE;1990;258066552692.197
CHE;1991;261113787308.229
CHE;1992;271814367088.608
CHE;1993;264353008256.632
CHE;1994;292646657892.813
CHE;1995;342617007188.161
CHE;1996;330091688511.327
CHE;1997;286519135258.044
CHE;1998;295045151745.068
CHE;1999;289912492344.561
CHE;2000;272055499763.145
CHE;2001;278631271628.348
CHE;2002;301416809957.654
CHE;2003;352914820672.756
CHE;2004;394163688781.665
CHE;2005;408689354320.591
CHE;2006;430921192375.179
CHE;2007;479913033988.67
CHE;2008;554363487212.63
CHE;2009;541506500321.662
CHE;2010;583782978345.834
CHE;2011;699579638413.011
CHE;2012;668043613696.287
CHE;2013;688504173431.454
CHE;2014;709182559935.301
CHE;2015;679832292004.984
CHE;2016;671309197478.183
CHE;2017;679950481622.843
CHE;2018;705140620046.7
CHE;2019;703082435158.864
SYR;1960;857704431.686497
SYR;1961;945244992.211306
SYR;1962;1110565863.53737
SYR;1963;1200447429.35563
SYR;1964;1339494290.42432
SYR;1965;1472036550.70992
SYR;1966;1342287556.59602
SYR;1967;1580229795.10881
SYR;1968;1753746369.66049
SYR;1969;2245011571.98652
SYR;1970;2140383695.94618
SYR;1971;2589851693.01656
SYR;1972;3059682162.06566
SYR;1973;3239488104.60091
SYR;1974;5159557176.25012
SYR;1975;6826980766.8048
SYR;1976;7633528920.63247
SYR;1977;7696011359.94156
SYR;1978;9275203105.57946
SYR;1979;9929682184.32718
SYR;1980;13062421024.9337
SYR;1981;15518199247.3393
SYR;1982;16298905397.0701
SYR;1983;17589184556.6946
SYR;1984;17503082982.2832
SYR;1985;16403544510.5268
SYR;1986;13293209270.1036
SYR;1987;11356215712.9326
SYR;1988;10577042354.799
SYR;1989;9853396225.58749
SYR;1990;12308624283.9787
SYR;1991;12981833333.3333
SYR;1992;13253565898.9558
SYR;1993;13695962019.2084
SYR;1994;10122020000
SYR;1995;11396706586.8263
SYR;1996;13789560878.2435
SYR;1997;14505233968.8716
SYR;1998;15200846138.4615
SYR;1999;15873875968.9922
SYR;2000;19325894913.1254
SYR;2001;21099833783.503
SYR;2002;21582248881.6592
SYR;2003;21828144686.0394
SYR;2004;25086930693.0693
SYR;2005;28858965517.2414
SYR;2006;33332844574.7801
SYR;2007;40405006007.2086
TJK;1990;2629395066.27017
TJK;1991;2534720480.3244
TJK;1992;1909246640.80838
TJK;1993;1646693642.11088
TJK;1994;1522018435.69536
TJK;1995;1231567145.35508
TJK;1996;1043654822.33503
TJK;1997;921572114.529611
TJK;1998;1320242080.86531
TJK;1999;1086605267.40992
TJK;2000;860521119.298753
TJK;2001;1080768906.5003
TJK;2002;1221120798.81336
TJK;2003;1555301496.04756
TJK;2004;2076182460.86517
TJK;2005;2312327536.41789
TJK;2006;2830220713.07301
TJK;2007;3719506172.83951
TJK;2008;5161337336.40365
TJK;2009;4979481980.35098
TJK;2010;5642178579.58438
TJK;2011;6522732202.50748
TJK;2012;7633049792.09321
TJK;2013;8448469837.53831
TJK;2014;9112544556.05962
TJK;2015;7854602391.65355
TJK;2016;6952678127.03396
TJK;2017;7157865188.25222
TJK;2018;7522947810.12326
TJK;2019;8116626794.25837
TZA;1988;5100405772.46327
TZA;1989;4420168102.39306
TZA;1990;4258743262.82876
TZA;1991;4956588278.56144
TZA;1992;4601413263.52894
TZA;1993;4257702196.53864
TZA;1994;4510846967.8742
TZA;1995;5255221424.80962
TZA;1996;6496195450.61034
TZA;1997;7683852496.84499
TZA;1998;12270448700.1994
TZA;1999;12711213451.034
TZA;2000;13375976353.6994
TZA;2001;13581644245.7352
TZA;2002;14142035080.2849
TZA;2003;15224257698.482
TZA;2004;16675948414.7573
TZA;2005;18399046025.2688
TZA;2006;18649590248.2626
TZA;2007;21843529024.9154
TZA;2008;27941177434.5087
TZA;2009;29081425282.2949
TZA;2010;32014249841.4151
TZA;2011;34657139495.4031
TZA;2012;39650530214.3287
TZA;2013;45680532613.7591
TZA;2014;49964788814.0926
TZA;2015;47378599025.3044
TZA;2016;49774021003.0748
TZA;2017;53320625958.5628
TZA;2018;58001200572.3965
TZA;2019;63177068174.549
THA;1960;2760747471.88624
THA;1961;3034043574.06071
THA;1962;3308912796.93487
THA;1963;3540403456.55305
THA;1964;3889129942.30769
THA;1965;4388937649.03846
THA;1966;5279230817.30769
THA;1967;5638461442.30769
THA;1968;6081009427.88461
THA;1969;6695336567.30769
THA;1970;7086538437.5
THA;1971;7375000024.03846
THA;1972;8177884552.88461
THA;1973;10838587357.7466
THA;1974;13703000530.0587
THA;1975;14882747955.0328
THA;1976;16985211146.0238
THA;1977;19779315170.0237
THA;1978;24006570178.1561
THA;1979;27371699082.7126
THA;1980;32353440726.8856
THA;1981;34846107862.3673
THA;1982;36589797857.4006
THA;1983;40042826244.2337
THA;1984;41797592963.4424
THA;1985;38900692712.1496
THA;1986;43096746122.4614
THA;1987;50535438696.4094
THA;1988;61667199834.7428
THA;1989;72250877410.3183
THA;1990;85343063965.9182
THA;1991;98234695722.0341
THA;1992;111452869378.467
THA;1993;128889318946.587
THA;1994;146683499005.964
THA;1995;169278753531.98
THA;1996;183035114648.4
THA;1997;150180619366.605
THA;1998;113675561057.462
THA;1999;126669064386.717
THA;2000;126392233706.79
THA;2001;120296476180.402
THA;2002;134300851255.002
THA;2003;152280677649.055
THA;2004;172895749632.046
THA;2005;189318549680.384
THA;2006;221758196504.936
THA;2007;262942476722.425
THA;2008;291382991177.698
THA;2009;281710416557.292
THA;2010;341104820155.464
THA;2011;370819140946.553
THA;2012;397558222957.17
THA;2013;420333203150.426
THA;2014;407339361695.577
THA;2015;401295941041.296
THA;2016;413430123185.367
THA;2017;456294704152.647
THA;2018;506514103905.268
THA;2019;543548969968.693
TLS;2000;367087900
TLS;2001;477457500
TLS;2002;469461100
TLS;2003;490400300
TLS;2004;440732900
TLS;2005;462261800
TLS;2006;453796000
TLS;2007;542795300
TLS;2008;648492700
TLS;2009;726881600
TLS;2010;881826900
TLS;2011;1054725400
TLS;2012;1147779600
TLS;2013;1395524600
TLS;2014;1447311400
TLS;2015;1594410800
TLS;2016;1650608600
TLS;2017;1599338100
TLS;2018;1559894900
TLS;2019;2017924900
TGO;1960;121128073.114022
TGO;1961;126396469.707058
TGO;1962;132237441.630863
TGO;1963;143255784.510751
TGO;1964;166104067.630043
TGO;1965;187300336.365369
TGO;1966;216136263.912497
TGO;1967;231706475.464114
TGO;1968;241956910.658103
TGO;1969;267732446.378413
TGO;1970;253976626.166639
TGO;1971;286537524.990331
TGO;1972;335677636.893737
TGO;1973;406479906.159652
TGO;1974;560437742.594972
TGO;1975;617321669.390877
TGO;1976;619375134.18051
TGO;1977;777435020.475847
TGO;1978;824263841.539264
TGO;1979;891775906.631014
TGO;1980;1136408814.19692
TGO;1981;962347000.991788
TGO;1982;821651918.724626
TGO;1983;765746590.616849
TGO;1984;718148959.610872
TGO;1985;762359722.701402
TGO;1986;1060911735.26065
TGO;1987;1249099130.02277
TGO;1988;1378847487.41137
TGO;1989;1352949662.75172
TGO;1990;1628427515.41881
TGO;1991;1602299862.9243
TGO;1992;1692959110.18022
TGO;1993;1233496846.33493
TGO;1994;982624324.505898
TGO;1995;1309382885.33029
TGO;1996;1465448290.34132
TGO;1997;1498950899.08774
TGO;1998;1587345950.9743
TGO;1999;1576094566.48548
TGO;2000;1488185772.47585
TGO;2001;1481141849.98469
TGO;2002;1698678686.38235
TGO;2003;2111093197.99043
TGO;2004;2255942249.33218
TGO;2005;2280575830.08337
TGO;2006;2349495620.59025
TGO;2007;2659095101.10026
TGO;2008;3310277926.58997
TGO;2009;3365711796.38206
TGO;2010;3429461495.41335
TGO;2011;3872459249.74631
TGO;2012;3873308389.30006
TGO;2013;4321655656.33177
TGO;2014;4574986536.90791
TGO;2015;4180866177.03946
TGO;2016;4486979198.3066
TGO;2017;4819949975.26077
TGO;2018;5364369025.63973
TGO;2019;5490272413.38702
TON;1975;32506741.7201204
TON;1976;30036416.9619944
TON;1977;34139387.8908849
TON;1978;41567471.6721987
TON;1979;44667002.0120724
TON;1980;53260077.4311091
TON;1981;62242013.3302689
TON;1982;62068161.0711025
TON;1983;60863963.963964
TON;1984;64248354.5414656
TON;1985;60058663.3144773
TON;1986;68195855.6149733
TON;1987;81667133.4546982
TON;1988;106657267.367342
TON;1989;106344854.986095
TON;1990;113563821.577404
TON;1991;132201141.446861
TON;1992;137066290.550071
TON;1993;138489884.393064
TON;1994;195990966.964273
TON;1995;208871687.556137
TON;1996;222100545.630873
TON;1997;214991477.847365
TON;1998;191504899.645243
TON;1999;199214621.127752
TON;2000;204849594.934864
TON;2001;181116944.409455
TON;2002;182763673.183878
TON;2003;202246980.248881
TON;2004;230657956.827974
TON;2005;261797595.136159
TON;2006;292232126.564982
TON;2007;298513956.159185
TON;2008;344428609.006734
TON;2009;312377379.297118
TON;2010;366840012.442325
TON;2011;414523388.461329
TON;2012;470714083.426751
TON;2013;450643615.180528
TON;2014;439878828.008608
TON;2015;437006227.162781
TON;2016;420540178.571429
TON;2017;460379144.989821
TON;2018;489235527.395387
TON;2019;512350059.421629
TTO;1960;535670127.748935
TTO;1961;584961208.656595
TTO;1962;619319197.340022
TTO;1963;678235373.038558
TTO;1964;711893367.55527
TTO;1965;736568861.926151
TTO;1966;723735635.536371
TTO;1967;761981474.023359
TTO;1968;758899950
TTO;1969;779200000
TTO;1970;821850000
TTO;1971;896754316.674262
TTO;1972;1083381044.08473
TTO;1973;1308799458.96284
TTO;1974;2042031901.42217
TTO;1975;2442667573.04821
TTO;1976;2500410583.79177
TTO;1977;3138666666.66667
TTO;1978;3562333458.33333
TTO;1979;4602416625
TTO;1980;6235833333.33333
TTO;1981;6992083333.33333
TTO;1982;8140416666.66667
TTO;1983;7763750000
TTO;1984;7757083333.33333
TTO;1985;7375918367.34694
TTO;1986;4794444444.44444
TTO;1987;4797777777.77778
TTO;1988;4496852073.46896
TTO;1989;4323058823.52941
TTO;1990;5068000000
TTO;1991;5307905882.35294
TTO;1992;5439552941.17647
TTO;1993;4669488516.37981
TTO;1994;4947205860.01451
TTO;1995;5329214163.22001
TTO;1996;5759537726.26601
TTO;1997;5737751331.63779
TTO;1998;6043694330.21609
TTO;1999;6808982520.75759
TTO;2000;8154338232.95978
TTO;2001;8824873259.32105
TTO;2002;9008273720.93395
TTO;2003;11305459802.0683
TTO;2004;13280275123.0354
TTO;2005;15982282462.3786
TTO;2006;18369361094.3886
TTO;2007;21641620049.9352
TTO;2008;27871587349.5413
TTO;2009;19172165225.5015
TTO;2010;22157948396.2042
TTO;2011;25433011405.3017
TTO;2012;25763220107.0051
TTO;2013;27268478564.5547
TTO;2014;27615843098.0949
TTO;2015;25062893969.3292
TTO;2016;22284780326.8856
TTO;2017;22474828527.1775
TTO;2018;23808146747.7994
TTO;2019;24269714809.9078
TUN;1965;991047619.047619
TUN;1966;1040952380.95238
TUN;1967;1085714285.71429
TUN;1968;1214666666.66667
TUN;1969;1289904761.90476
TUN;1970;1439238095.2381
TUN;1971;1685217058.71103
TUN;1972;2237476420.03773
TUN;1973;2730787476.28084
TUN;1974;3545933562.42841
TUN;1975;4328610489.68432
TUN;1976;4507929104.47761
TUN;1977;5109324009.32401
TUN;1978;5968044209.51466
TUN;1979;7188191881.91882
TUN;1980;8744134354.16152
TUN;1981;8428513568.24625
TUN;1982;8133401049.60217
TUN;1983;8350176782.55746
TUN;1984;8254891864.05767
TUN;1985;8410185739.96405
TUN;1986;9018136020.15113
TUN;1987;9696271268.25148
TUN;1988;10096292842.1543
TUN;1989;10102075213.3151
TUN;1990;12290568181.8182
TUN;1991;13074782608.6957
TUN;1992;15497286295.7938
TUN;1993;14608946896.483
TUN;1994;15632463424.2784
TUN;1995;18030876599.3444
TUN;1996;19587322786.1105
TUN;1997;20746360430.4187
TUN;1998;21803372266.6198
TUN;1999;22943685719.103
TUN;2000;21473188881.5933
TUN;2001;22066101341.4888
TUN;2002;23142294436.2383
TUN;2003;27453084982.5378
TUN;2004;31183139301.4853
TUN;2005;32273007553.5687
TUN;2006;34378437265.2141
TUN;2007;38908069299.204
TUN;2008;44856586316.0458
TUN;2009;43454935940.1614
TUN;2010;44050929160.2627
TUN;2011;45810626509.4474
TUN;2012;45044112939.3687
TUN;2013;46251061734.4741
TUN;2014;47632326088.237
TUN;2015;43173480831.9739
TUN;2016;41801210428.3054
TUN;2017;39802430354.6334
TUN;2018;39770297328.9509
TUN;2019;38796687568.157
TUR;1960;13995067817.5092
TUR;1961;7988888888.88889
TUR;1962;8922222222.22222
TUR;1963;10355555555.5556
TUR;1964;11177777777.7778
TUR;1965;11966666666.6667
TUR;1966;14100000000
TUR;1967;15644444444.4444
TUR;1968;17500000000
TUR;1969;19466666666.6667
TUR;1970;17086956521.7391
TUR;1971;16256619963.7997
TUR;1972;20431095406.3604
TUR;1973;25724381625.4417
TUR;1974;35599913836.4328
TUR;1975;44633707242.7642
TUR;1976;51280134554.2889
TUR;1977;58676813687.3681
TUR;1978;65147022485.7919
TUR;1979;89394085658.2038
TUR;1980;68789289565.7434
TUR;1981;71040020140.4436
TUR;1982;64546332580.7583
TUR;1983;61678280115.4987
TUR;1984;59989909457.8379
TUR;1985;67234948264.5987
TUR;1986;75728009962.7878
TUR;1987;87172789528.3316
TUR;1988;90852814004.9917
TUR;1989;107143348667.094
TUR;1990;150676291094.21
TUR;1991;150027833333.333
TUR;1992;158459130434.783
TUR;1993;180169736363.636
TUR;1994;130690172297.297
TUR;1995;169485941048.035
TUR;1996;181475555282.555
TUR;1997;189834649111.257
TUR;1998;275967393984.833
TUR;1999;256385525189.99
TUR;2000;274302959127.239
TUR;2001;201753343273.96
TUR;2002;240248965617.668
TUR;2003;314595397485.462
TUR;2004;408865286824.668
TUR;2005;506314592066.542
TUR;2006;557076027808.823
TUR;2007;681321211458.133
TUR;2008;770449330198.346
TUR;2009;649289324631.255
TUR;2010;776967610957.286
TUR;2011;838785707000.17
TUR;2012;880555967207.49
TUR;2013;957799371565.729
TUR;2014;938934394763.917
